drug	canonical_pathway	perm_pvalue_adj
tolazamide	REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT	0.24
tolazamide	REACTOME_PYRUVATE_METABOLISM	0.42
tolazamide	REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.512
tolazamide	REACTOME_RAC1_GTPASE_CYCLE	0.75
tolazamide	REACTOME_RAC2_GTPASE_CYCLE	0.802
tolazamide	REACTOME_RAC3_GTPASE_CYCLE	0.76
tolazamide	REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	0.662
tolazamide	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	0.818
tolazamide	REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.228
tolazamide	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	0.468
tolazamide	REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	0.442
tolazamide	REACTOME_RUNX3_REGULATES_WNT_SIGNALING	0.044
tolazamide	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	0.85
tolazamide	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	0.794
tolazamide	REACTOME_SIGNALING_BY_BMP	0.404
tolazamide	REACTOME_SIGNALING_BY_VEGF	0.178
tolazamide	REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	0.646
tolazamide	REACTOME_SYNTHESIS_OF_LIPOXINS_LX	0.99
tolazamide	REACTOME_THYROXINE_BIOSYNTHESIS	0.472
tolazamide	REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	0.418
tolazamide	REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION	0.96
tolazamide	REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	0.61
tolazamide	REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY	0.026
tolazamide	WP_15Q25_COPY_NUMBER_VARIATION	0.284
tolazamide	WP_AGE_RAGE_PATHWAY	0.344
tolazamide	WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	0.072
tolazamide	WP_APOE_AND_MIR_146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS	0.668
tolazamide	WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.284
tolazamide	WP_CHOLESTEROL_SYNTHESIS_DISORDERS	0.298
tolazamide	WP_CILIARY_LANDSCAPE	1
tolazamide	WP_CYTOSINE_METHYLATION	0.846
tolazamide	WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX	0.58
tolazamide	WP_EICOSANOID_SYNTHESIS	0.882
tolazamide	WP_ETHANOL_METABOLISM_PRODUCTION_OF_ROS_BY_CYP2E1	0.336
tolazamide	WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES	0.024
tolazamide	WP_GENETIC_CAUSES_OF_PORTO_SINUSOIDAL_VASCULAR_DISEASE	0.686
tolazamide	WP_GLYCOSPHINGOLIPID_METABOLISM	0.764
tolazamide	WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3	0.564
tolazamide	WP_HEDGEHOG_SIGNALING_PATHWAY_WP4249	0.016
tolazamide	WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHA_BETA_COMPLEX	0.458
tolazamide	WP_IL_1_SIGNALING_PATHWAY	0.428
tolazamide	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.702
tolazamide	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.596
tolazamide	WP_METABOLISM_OF_ALPHA_LINOLENIC_ACID	0.918
tolazamide	WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.386
tolazamide	WP_MEVALONATE_PATHWAY	0.27
tolazamide	WP_MRNA_PROCESSING	0.762
tolazamide	WP_MTHFR_DEFICIENCY	0.388
tolazamide	WP_MYD88_DISTINCT_INPUT_OUTPUT_PATHWAY	0.398
tolazamide	WP_SEBALEIC_ACID_FORMATION_AND_METABOLISM	0.682
tolazamide	WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R	0.358
tolazamide	WP_SMITH_MAGENIS_AND_POTOCKI_LUPSKI_SYNDROME_COPY_NUMBER_VARIATION	0.88
tolazamide	WP_TOLL_LIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88	0.434
tolazamide	WP_UROTENSIN_II_MEDIATED_SIGNALING_PATHWAY	0.364
tolazamide	WP_VEGFA_VEGFR2_SIGNALING	0.744
tolazamide	WP_WNT_SIGNALING_PATHWAY	0.216
glimepiride	BIOCARTA_EICOSANOID_PATHWAY	0.879
glimepiride	BIOCARTA_FMLP_PATHWAY	0.627
glimepiride	BIOCARTA_PLCD_PATHWAY	0.663
glimepiride	BIOCARTA_SHH_PATHWAY	0.024
glimepiride	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	1
glimepiride	KEGG_DILATED_CARDIOMYOPATHY	0.129
glimepiride	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.399
glimepiride	KEGG_LINOLEIC_ACID_METABOLISM	0.831
glimepiride	KEGG_LONG_TERM_DEPRESSION	0.495
glimepiride	KEGG_SPHINGOLIPID_METABOLISM	1
glimepiride	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.567
glimepiride	KEGG_TGF_BETA_SIGNALING_PATHWAY	0.936
glimepiride	KEGG_VEGF_SIGNALING_PATHWAY	0.828
glimepiride	KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY	0.069
glimepiride	KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.063
glimepiride	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	0.645
glimepiride	KEGG_MEDICUS_REFERENCE_BMP15_SIGNALING_PATHWAY	0.438
glimepiride	KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY	0.384
glimepiride	KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_PTCH_CORECEPTOR	0.357
glimepiride	KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY	0.531
glimepiride	KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION	0.558
glimepiride	KEGG_MEDICUS_REFERENCE_METHIONINE_DEGRADATION	0.327
glimepiride	KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY	0.531
glimepiride	KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	0.645
glimepiride	KEGG_MEDICUS_VARIANT_CDH1_REDUCED_EXPRESSION_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.084
glimepiride	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY	0.084
glimepiride	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY	0.078
glimepiride	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	0.957
glimepiride	PID_ECADHERIN_STABILIZATION_PATHWAY	0.837
glimepiride	PID_EPHA_FWDPATHWAY	0.993
glimepiride	PID_HEDGEHOG_2PATHWAY	0.795
glimepiride	PID_HIF2PATHWAY	0.891
glimepiride	PID_IL1_PATHWAY	0.579
glimepiride	PID_INTEGRIN4_PATHWAY	1
glimepiride	PID_INTEGRIN_CS_PATHWAY	1
glimepiride	PID_RXR_VDR_PATHWAY	0.357
glimepiride	REACTOME_ACYL_CHAIN_REMODELING_OF_CL	1
glimepiride	REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.672
glimepiride	REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.438
glimepiride	REACTOME_ALK_MUTANTS_BIND_TKIS	0.561
glimepiride	REACTOME_BASIGIN_INTERACTIONS	0.159
glimepiride	REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	0.066
glimepiride	REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS	1
glimepiride	REACTOME_COENZYME_A_BIOSYNTHESIS	0.864
glimepiride	REACTOME_CRISTAE_FORMATION	1
glimepiride	REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES	1
glimepiride	REACTOME_DOPAMINE_RECEPTORS	0.423
glimepiride	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.993
glimepiride	REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	0.081
glimepiride	REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE	0.066
glimepiride	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.198
glimepiride	REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.768
glimepiride	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	0.072
glimepiride	REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION	0.402
glimepiride	REACTOME_GLYCOSPHINGOLIPID_CATABOLISM	1
glimepiride	REACTOME_GLYCOSPHINGOLIPID_METABOLISM	1
glimepiride	REACTOME_LIGAND_RECEPTOR_INTERACTIONS	0.57
glimepiride	REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES	0.684
glimepiride	REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS	0.762
glimepiride	REACTOME_MET_ACTIVATES_RAS_SIGNALING	1
glimepiride	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.243
glimepiride	REACTOME_MITOCHONDRIAL_BIOGENESIS	0.75
glimepiride	REACTOME_MRNA_SPLICING	1
glimepiride	REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION	0.399
glimepiride	REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION	0.153
glimepiride	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	0.84
glimepiride	REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT	0.36
glimepiride	REACTOME_PYRUVATE_METABOLISM	0.63
glimepiride	REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.768
glimepiride	REACTOME_RAC1_GTPASE_CYCLE	1
glimepiride	REACTOME_RAC2_GTPASE_CYCLE	1
glimepiride	REACTOME_RAC3_GTPASE_CYCLE	1
glimepiride	REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	0.993
glimepiride	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	0.231
glimepiride	REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.231
glimepiride	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	0.702
glimepiride	REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	0.663
glimepiride	REACTOME_RUNX3_REGULATES_WNT_SIGNALING	0.066
glimepiride	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	0.693
glimepiride	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	0.813
glimepiride	REACTOME_SIGNALING_BY_BMP	0.606
glimepiride	REACTOME_SIGNALING_BY_VEGF	0.267
glimepiride	REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	0.969
glimepiride	REACTOME_SYNTHESIS_OF_LIPOXINS_LX	1
glimepiride	REACTOME_THYROXINE_BIOSYNTHESIS	0.708
glimepiride	REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	0.45
glimepiride	REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION	0.126
glimepiride	REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	0.339
glimepiride	REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY	0.039
glimepiride	WP_15Q25_COPY_NUMBER_VARIATION	0.426
glimepiride	WP_AGE_RAGE_PATHWAY	0.516
glimepiride	WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	0.108
glimepiride	WP_APOE_AND_MIR_146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS	1
glimepiride	WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.426
glimepiride	WP_CHOLESTEROL_SYNTHESIS_DISORDERS	0.447
glimepiride	WP_CILIARY_LANDSCAPE	0.6
glimepiride	WP_CYTOSINE_METHYLATION	1
glimepiride	WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX	0.87
glimepiride	WP_EICOSANOID_SYNTHESIS	1
glimepiride	WP_ETHANOL_METABOLISM_PRODUCTION_OF_ROS_BY_CYP2E1	0.504
glimepiride	WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES	0.036
glimepiride	WP_GENETIC_CAUSES_OF_PORTO_SINUSOIDAL_VASCULAR_DISEASE	1
glimepiride	WP_GLYCOSPHINGOLIPID_METABOLISM	1
glimepiride	WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3	0.846
glimepiride	WP_HEDGEHOG_SIGNALING_PATHWAY_WP4249	0.024
glimepiride	WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHA_BETA_COMPLEX	0.687
glimepiride	WP_IL_1_SIGNALING_PATHWAY	0.642
glimepiride	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.894
glimepiride	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.894
glimepiride	WP_METABOLISM_OF_ALPHA_LINOLENIC_ACID	1
glimepiride	WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.579
glimepiride	WP_MEVALONATE_PATHWAY	0.405
glimepiride	WP_MRNA_PROCESSING	1
glimepiride	WP_MTHFR_DEFICIENCY	0.582
glimepiride	WP_MYD88_DISTINCT_INPUT_OUTPUT_PATHWAY	0.597
glimepiride	WP_SEBALEIC_ACID_FORMATION_AND_METABOLISM	1
glimepiride	WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R	0.537
glimepiride	WP_SMITH_MAGENIS_AND_POTOCKI_LUPSKI_SYNDROME_COPY_NUMBER_VARIATION	1
glimepiride	WP_TOLL_LIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88	0.651
glimepiride	WP_UROTENSIN_II_MEDIATED_SIGNALING_PATHWAY	0.546
glimepiride	WP_VEGFA_VEGFR2_SIGNALING	1
glimepiride	WP_WNT_SIGNALING_PATHWAY	0.324
glyburide	BIOCARTA_EICOSANOID_PATHWAY	0.657
glyburide	BIOCARTA_FMLP_PATHWAY	0.972
glyburide	BIOCARTA_PLCD_PATHWAY	0.396
glyburide	BIOCARTA_SHH_PATHWAY	0.072
glyburide	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.162
glyburide	KEGG_DILATED_CARDIOMYOPATHY	0.108
glyburide	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.108
glyburide	KEGG_LINOLEIC_ACID_METABOLISM	0.261
glyburide	KEGG_LONG_TERM_DEPRESSION	1
glyburide	KEGG_SPHINGOLIPID_METABOLISM	0.189
glyburide	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.126
glyburide	KEGG_TGF_BETA_SIGNALING_PATHWAY	1
glyburide	KEGG_VEGF_SIGNALING_PATHWAY	1
glyburide	KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY	0.207
glyburide	KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.189
glyburide	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	1
glyburide	KEGG_MEDICUS_REFERENCE_BMP15_SIGNALING_PATHWAY	0.666
glyburide	KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY	0.45
glyburide	KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_PTCH_CORECEPTOR	0.729
glyburide	KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY	1
glyburide	KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION	0.486
glyburide	KEGG_MEDICUS_REFERENCE_METHIONINE_DEGRADATION	1
glyburide	KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY	0.117
glyburide	KEGG_MEDICUS_REFERENCE_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	1
glyburide	KEGG_MEDICUS_VARIANT_CDH1_REDUCED_EXPRESSION_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.252
glyburide	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY	0.252
glyburide	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY	0.234
glyburide	KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_PRNP_PI3K_NOX2_SIGNALING_PATHWAY	1
glyburide	PID_ECADHERIN_STABILIZATION_PATHWAY	1
glyburide	PID_EPHA_FWDPATHWAY	1
glyburide	PID_HEDGEHOG_2PATHWAY	1
glyburide	PID_HIF2PATHWAY	0.045
glyburide	PID_IL1_PATHWAY	1
glyburide	PID_INTEGRIN4_PATHWAY	1
glyburide	PID_INTEGRIN_CS_PATHWAY	1
glyburide	PID_RXR_VDR_PATHWAY	0.027
glyburide	REACTOME_ACYL_CHAIN_REMODELING_OF_CL	0.072
glyburide	REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.09
glyburide	REACTOME_ACYL_CHAIN_REMODELLING_OF_PE	0.423
glyburide	REACTOME_ALK_MUTANTS_BIND_TKIS	1
glyburide	REACTOME_BASIGIN_INTERACTIONS	0.477
glyburide	REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	0.198
glyburide	REACTOME_BIOSYNTHESIS_OF_EPA_DERIVED_SPMS	0.549
glyburide	REACTOME_COENZYME_A_BIOSYNTHESIS	1
glyburide	REACTOME_CRISTAE_FORMATION	1
glyburide	REACTOME_CROSS_PRESENTATION_OF_PARTICULATE_EXOGENOUS_ANTIGENS_PHAGOSOMES	1
glyburide	REACTOME_DOPAMINE_RECEPTORS	1
glyburide	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	1
glyburide	REACTOME_ERYTHROCYTES_TAKE_UP_CARBON_DIOXIDE_AND_RELEASE_OXYGEN	0.252
glyburide	REACTOME_ERYTHROCYTES_TAKE_UP_OXYGEN_AND_RELEASE_CARBON_DIOXIDE	0.252
glyburide	REACTOME_FACTORS_INVOLVED_IN_MEGAKARYOCYTE_DEVELOPMENT_AND_PLATELET_PRODUCTION	0.594
glyburide	REACTOME_FORMATION_OF_ATP_BY_CHEMIOSMOTIC_COUPLING	0.999
glyburide	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES	0.198
glyburide	REACTOME_GLI_PROTEINS_BIND_PROMOTERS_OF_HH_RESPONSIVE_GENES_TO_PROMOTE_TRANSCRIPTION	0.405
glyburide	REACTOME_GLYCOSPHINGOLIPID_CATABOLISM	0.558
glyburide	REACTOME_GLYCOSPHINGOLIPID_METABOLISM	0.549
glyburide	REACTOME_LIGAND_RECEPTOR_INTERACTIONS	0.63
glyburide	REACTOME_METABOLISM_OF_AMINE_DERIVED_HORMONES	0.855
glyburide	REACTOME_METAL_SEQUESTRATION_BY_ANTIMICROBIAL_PROTEINS	0.891
glyburide	REACTOME_MET_ACTIVATES_RAS_SIGNALING	1
glyburide	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.279
glyburide	REACTOME_MITOCHONDRIAL_BIOGENESIS	0.099
glyburide	REACTOME_MRNA_SPLICING	1
glyburide	REACTOME_NEF_MEDIATED_CD4_DOWN_REGULATION	1
glyburide	REACTOME_NEF_MEDIATED_CD8_DOWN_REGULATION	1
glyburide	REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA	1
glyburide	REACTOME_PROTON_COUPLED_MONOCARBOXYLATE_TRANSPORT	0.738
glyburide	REACTOME_PYRUVATE_METABOLISM	0.135
glyburide	REACTOME_PYRUVATE_METABOLISM_AND_CITRIC_ACID_TCA_CYCLE	0.387
glyburide	REACTOME_RAC1_GTPASE_CYCLE	1
glyburide	REACTOME_RAC2_GTPASE_CYCLE	1
glyburide	REACTOME_RAC3_GTPASE_CYCLE	1
glyburide	REACTOME_REACTIONS_SPECIFIC_TO_THE_COMPLEX_N_GLYCAN_SYNTHESIS_PATHWAY	1
glyburide	REACTOME_RETROGRADE_NEUROTROPHIN_SIGNALLING	1
glyburide	REACTOME_REVERSIBLE_HYDRATION_OF_CARBON_DIOXIDE	0.081
glyburide	REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES	1
glyburide	REACTOME_RORA_ACTIVATES_GENE_EXPRESSION	0
glyburide	REACTOME_RUNX3_REGULATES_WNT_SIGNALING	0.198
glyburide	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	1
glyburide	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	1
glyburide	REACTOME_SIGNALING_BY_BMP	1
glyburide	REACTOME_SIGNALING_BY_VEGF	0.801
glyburide	REACTOME_SUMOYLATION_OF_DNA_METHYLATION_PROTEINS	1
glyburide	REACTOME_SYNTHESIS_OF_LIPOXINS_LX	0.459
glyburide	REACTOME_THYROXINE_BIOSYNTHESIS	0.405
glyburide	REACTOME_TRAFFICKING_OF_GLUR2_CONTAINING_AMPA_RECEPTORS	0.873
glyburide	REACTOME_VLDLR_INTERNALISATION_AND_DEGRADATION	0.882
glyburide	REACTOME_WNT5A_DEPENDENT_INTERNALIZATION_OF_FZD4	1
glyburide	REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY	0.027
glyburide	WP_15Q25_COPY_NUMBER_VARIATION	0.513
glyburide	WP_AGE_RAGE_PATHWAY	1
glyburide	WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	0.324
glyburide	WP_APOE_AND_MIR_146_IN_INFLAMMATION_AND_ATHEROSCLEROSIS	0.441
glyburide	WP_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.099
glyburide	WP_CHOLESTEROL_SYNTHESIS_DISORDERS	0.135
glyburide	WP_CILIARY_LANDSCAPE	1
glyburide	WP_CYTOSINE_METHYLATION	1
glyburide	WP_EICOSANOID_METABOLISM_VIA_CYCLOOXYGENASES_COX	0.261
glyburide	WP_EICOSANOID_SYNTHESIS	0.423
glyburide	WP_ETHANOL_METABOLISM_PRODUCTION_OF_ROS_BY_CYP2E1	0.378
glyburide	WP_GENES_TARGETED_BY_MIRNAS_IN_ADIPOCYTES	0.054
glyburide	WP_GENETIC_CAUSES_OF_PORTO_SINUSOIDAL_VASCULAR_DISEASE	1
glyburide	WP_GLYCOSPHINGOLIPID_METABOLISM	0.801
glyburide	WP_HAIR_FOLLICLE_DEVELOPMENT_ORGANOGENESIS_PART_2_OF_3	1
glyburide	WP_HEDGEHOG_SIGNALING_PATHWAY_WP4249	0.072
glyburide	WP_HEMATOPOIETIC_STEM_CELL_GENE_REGULATION_BY_GABP_ALPHA_BETA_COMPLEX	0.414
glyburide	WP_IL_1_SIGNALING_PATHWAY	1
glyburide	WP_INFLAMMATORY_RESPONSE_PATHWAY	1
glyburide	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	1
glyburide	WP_METABOLISM_OF_ALPHA_LINOLENIC_ACID	0.243
glyburide	WP_MEVALONATE_ARM_OF_CHOLESTEROL_BIOSYNTHESIS_PATHWAY	0.18
glyburide	WP_MEVALONATE_PATHWAY	0.099
glyburide	WP_MRNA_PROCESSING	1
glyburide	WP_MTHFR_DEFICIENCY	1
glyburide	WP_MYD88_DISTINCT_INPUT_OUTPUT_PATHWAY	1
glyburide	WP_SEBALEIC_ACID_FORMATION_AND_METABOLISM	0.027
glyburide	WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R	1
glyburide	WP_SMITH_MAGENIS_AND_POTOCKI_LUPSKI_SYNDROME_COPY_NUMBER_VARIATION	0.729
glyburide	WP_TOLL_LIKE_RECEPTOR_SIGNALING_RELATED_TO_MYD88	1
glyburide	WP_UROTENSIN_II_MEDIATED_SIGNALING_PATHWAY	0.063
glyburide	WP_VEGFA_VEGFR2_SIGNALING	1
glyburide	WP_WNT_SIGNALING_PATHWAY	0.972
gliclazide	BIOCARTA_EICOSANOID_PATHWAY	0.21
gliclazide	BIOCARTA_FMLP_PATHWAY	0.28
gliclazide	BIOCARTA_PLCD_PATHWAY	0.322
gliclazide	BIOCARTA_SHH_PATHWAY	0.02
gliclazide	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.376
gliclazide	KEGG_DILATED_CARDIOMYOPATHY	0.086
gliclazide	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.188
gliclazide	KEGG_LINOLEIC_ACID_METABOLISM	0.364
gliclazide	KEGG_LONG_TERM_DEPRESSION	0.322
gliclazide	KEGG_SPHINGOLIPID_METABOLISM	0.332
gliclazide	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.378
gliclazide	KEGG_TGF_BETA_SIGNALING_PATHWAY	0.158
gliclazide	KEGG_VEGF_SIGNALING_PATHWAY	0.028
gliclazide	KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY	0.242
gliclazide	KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.216
gliclazide	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	1
gliclazide	KEGG_MEDICUS_REFERENCE_BMP15_SIGNALING_PATHWAY	0.228
gliclazide	KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY	0.256
gliclazide	KEGG_MEDICUS_REFERENCE_HEDGEHOG_SIGNALING_PATHWAY_PTCH_CORECEPTOR	0.212
gliclazide	KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY	0.138
gliclazide	KEGG_MEDICUS_REFERENCE_KINETOCHORE_FIBER_ORGANIZATION	0.678
gliclazide	KEGG_MEDICUS_REFERENCE_METHIONINE_DEGRADATION	0.976
gliclazide	KEGG_MEDICUS_REFERENCE_MEVALONATE_PATHWAY	0.354
