drug	canonical_pathway	perm_pvalue_adj
alirocumab	REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.502
alirocumab	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.531
alirocumab	REACTOME_CRISTAE_FORMATION	0.086
alirocumab	REACTOME_DNA_REPLICATION_PRE_INITIATION	0.617
alirocumab	REACTOME_ENDOGENOUS_STEROLS	0.076
alirocumab	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.226
alirocumab	REACTOME_EPHRIN_SIGNALING	0.23
alirocumab	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0.122
alirocumab	REACTOME_EPH_EPHRIN_SIGNALING	0.203
alirocumab	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	0.502
alirocumab	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	0.775
alirocumab	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.527
alirocumab	REACTOME_GLUCOSE_METABOLISM	0.611
alirocumab	REACTOME_HCMV_INFECTION	0.346
alirocumab	REACTOME_HCMV_LATE_EVENTS	0.587
alirocumab	REACTOME_HDMS_DEMETHYLATE_HISTONES	0.473
alirocumab	REACTOME_INTESTINAL_ABSORPTION	0.005
alirocumab	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.455
alirocumab	REACTOME_MEIOTIC_RECOMBINATION	0.545
alirocumab	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.154
alirocumab	REACTOME_MITOPHAGY	0.53
alirocumab	REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	0.317
alirocumab	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.236
alirocumab	REACTOME_NEUROFASCIN_INTERACTIONS	0.29
alirocumab	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	0.539
alirocumab	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	0.765
alirocumab	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.076
alirocumab	REACTOME_O_LINKED_GLYCOSYLATION	0.17
alirocumab	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.284
alirocumab	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	0.519
alirocumab	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	0.496
alirocumab	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.427
alirocumab	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	0.59
alirocumab	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.047
alirocumab	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	0.757
alirocumab	REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	0.498
alirocumab	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	0.738
alirocumab	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	0.278
alirocumab	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	0.771
alirocumab	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	0.758
alirocumab	REACTOME_SELENOAMINO_ACID_METABOLISM	0.788
alirocumab	REACTOME_SEMAPHORIN_INTERACTIONS	0.24
alirocumab	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	0.514
alirocumab	REACTOME_SIGNALING_BY_PDGF	0.214
alirocumab	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	0.497
alirocumab	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.766
alirocumab	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.077
alirocumab	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.052
alirocumab	REACTOME_SYNTHESIS_OF_GDP_MANNOSE	0.437
alirocumab	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	0.57
alirocumab	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.376
alirocumab	REACTOME_TRYPTOPHAN_CATABOLISM	0.398
alirocumab	WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME	0.43
alirocumab	WP_AEROBIC_GLYCOLYSIS	0.272
alirocumab	WP_AFLATOXIN_B1_METABOLISM	0.223
alirocumab	WP_ARYLAMINE_METABOLISM	0.201
alirocumab	WP_AUTOPHAGY	0.198
alirocumab	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	0.267
alirocumab	WP_CORI_CYCLE	0.254
alirocumab	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	0.756
alirocumab	WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	0.105
alirocumab	WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	0.083
alirocumab	WP_ESTROGEN_METABOLISM_WP697	0.207
alirocumab	WP_ESTROGEN_RECEPTOR_PATHWAY	0.153
alirocumab	WP_FARNESOID_X_RECEPTOR_PATHWAY	0.078
alirocumab	WP_FATTY_ACID_OMEGA_OXIDATION	0.231
alirocumab	WP_FOCAL_ADHESION	0.192
alirocumab	WP_GLUCOSE_METABOLISM_IN_TRIPLE_NEGATIVE_BREAST_CANCER_CELLS	0.404
alirocumab	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	0.264
alirocumab	WP_GLYCOLYSIS_IN_SENESCENCE	0.276
alirocumab	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.085
alirocumab	WP_HISTONE_MODIFICATIONS	0.489
alirocumab	WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY	0.374
alirocumab	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.211
alirocumab	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.432
alirocumab	WP_LIVER_X_RECEPTOR_PATHWAY	0.042
alirocumab	WP_MODULATION_OF_PI3K_AKT_MTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	0.265
alirocumab	WP_MONOAMINE_TRANSPORT	0.321
alirocumab	WP_MRNA_PROCESSING	0.667
alirocumab	WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	0.072
alirocumab	WP_PI3K_AKT_SIGNALING_PATHWAY	0.206
alirocumab	WP_SEROTONIN_TRANSPORTER_ACTIVITY	0.28
alirocumab	WP_SULINDAC_METABOLIC_PATHWAY	0.254
alirocumab	WP_TARGET_OF_RAPAMYCIN_SIGNALING	0.073
alirocumab	WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES	0.327
probucol	BIOCARTA_ACETAMINOPHEN_PATHWAY	0.032
probucol	BIOCARTA_EPHA4_PATHWAY	0.686
probucol	BIOCARTA_FXR_PATHWAY	0
probucol	BIOCARTA_NUCLEARRS_PATHWAY	0.006
probucol	BIOCARTA_STATHMIN_PATHWAY	0.246
probucol	KEGG_ABC_TRANSPORTERS	0.002
probucol	KEGG_AXON_GUIDANCE	0.674
probucol	KEGG_ECM_RECEPTOR_INTERACTION	0.47
probucol	KEGG_FOCAL_ADHESION	0.68
probucol	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.274
probucol	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.15
probucol	KEGG_MTOR_SIGNALING_PATHWAY	0.726
probucol	KEGG_O_GLYCAN_BIOSYNTHESIS	0.608
probucol	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.29
probucol	KEGG_REGULATION_OF_AUTOPHAGY	0.772
probucol	KEGG_RIBOSOME	0.912
probucol	KEGG_SULFUR_METABOLISM	0.048
probucol	KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS	0.028
probucol	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	1
probucol	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN	0.854
probucol	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1	0.716
probucol	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2	0.796
probucol	KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION	0.768
probucol	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.248
probucol	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	0.268
probucol	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.45
probucol	KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	0.248
probucol	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	0.92
probucol	KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	0.6
probucol	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_AUTOPHAGY_VESICLE_NUCLEATION	0.81
probucol	PID_ALPHA_SYNUCLEIN_PATHWAY	0.774
probucol	PID_ARF6_DOWNSTREAM_PATHWAY	0.748
probucol	PID_ARF6_TRAFFICKING_PATHWAY	0.736
probucol	PID_ARF_3PATHWAY	0.856
probucol	PID_EPHA_FWDPATHWAY	0.734
probucol	PID_EPHRINB_REV_PATHWAY	0.682
probucol	PID_INTEGRIN_CS_PATHWAY	0.574
probucol	PID_RHOA_PATHWAY	0.512
probucol	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.284
probucol	REACTOME_AMYLOID_FIBER_FORMATION	0.288
probucol	REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	1
probucol	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.394
probucol	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.076
probucol	REACTOME_CHL1_INTERACTIONS	0.75
probucol	REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.356
probucol	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.434
probucol	REACTOME_CRISTAE_FORMATION	0.588
probucol	REACTOME_DNA_REPLICATION_PRE_INITIATION	0.632
probucol	REACTOME_ENDOGENOUS_STEROLS	0.044
probucol	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.714
probucol	REACTOME_EPHRIN_SIGNALING	0.702
probucol	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0.808
probucol	REACTOME_EPH_EPHRIN_SIGNALING	0.676
probucol	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	0.348
probucol	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	0.906
probucol	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.578
probucol	REACTOME_GLUCOSE_METABOLISM	0.298
probucol	REACTOME_HCMV_INFECTION	0.3
probucol	REACTOME_HCMV_LATE_EVENTS	0.51
probucol	REACTOME_HDMS_DEMETHYLATE_HISTONES	0.424
probucol	REACTOME_INTESTINAL_ABSORPTION	0.004
probucol	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.262
probucol	REACTOME_MEIOTIC_RECOMBINATION	0.448
probucol	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.296
probucol	REACTOME_MITOPHAGY	1
probucol	REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	0.894
probucol	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	1
probucol	REACTOME_NEUROFASCIN_INTERACTIONS	0.55
probucol	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	0.47
probucol	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	0.894
probucol	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.646
probucol	REACTOME_O_LINKED_GLYCOSYLATION	0.434
probucol	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.598
probucol	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	1
probucol	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	0.328
probucol	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.19
probucol	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	0.616
probucol	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.024
probucol	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	1
probucol	REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	0.332
probucol	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	0.986
probucol	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	0.484
probucol	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	1
probucol	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	1
probucol	REACTOME_SELENOAMINO_ACID_METABOLISM	0.826
probucol	REACTOME_SEMAPHORIN_INTERACTIONS	0.798
probucol	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	0.574
probucol	REACTOME_SIGNALING_BY_PDGF	0.628
probucol	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	0.346
probucol	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	0.962
probucol	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.072
probucol	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.042
probucol	REACTOME_SYNTHESIS_OF_GDP_MANNOSE	0.134
probucol	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	0.366
probucol	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.26
probucol	REACTOME_TRYPTOPHAN_CATABOLISM	0.198
probucol	WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME	0.836
probucol	WP_AEROBIC_GLYCOLYSIS	0.308
probucol	WP_AFLATOXIN_B1_METABOLISM	0.024
probucol	WP_ARYLAMINE_METABOLISM	0.002
probucol	WP_AUTOPHAGY	0.556
probucol	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	0.6
probucol	WP_CORI_CYCLE	0.34
probucol	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	0.974
probucol	WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	0.068
probucol	WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	0.036
probucol	WP_ESTROGEN_METABOLISM_WP697	0.018
probucol	WP_ESTROGEN_RECEPTOR_PATHWAY	0.08
probucol	WP_FARNESOID_X_RECEPTOR_PATHWAY	0.024
probucol	WP_FATTY_ACID_OMEGA_OXIDATION	0.02
probucol	WP_FOCAL_ADHESION	0.678
probucol	WP_GLUCOSE_METABOLISM_IN_TRIPLE_NEGATIVE_BREAST_CANCER_CELLS	0.392
probucol	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	0.334
probucol	WP_GLYCOLYSIS_IN_SENESCENCE	0.702
probucol	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.218
probucol	WP_HISTONE_MODIFICATIONS	0.33
probucol	WP_HOST_PATHOGEN_INTERACTION_OF_HUMAN_CORONAVIRUSES_AUTOPHAGY	0.854
probucol	WP_INFLAMMATORY_RESPONSE_PATHWAY	0.672
probucol	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.384
probucol	WP_LIVER_X_RECEPTOR_PATHWAY	0.042
probucol	WP_MODULATION_OF_PI3K_AKT_MTOR_SIGNALING_BY_BIOACTIVE_SPHINGOLIPIDS	0.66
probucol	WP_MONOAMINE_TRANSPORT	0.796
probucol	WP_MRNA_PROCESSING	0.344
probucol	WP_NUCLEAR_RECEPTORS_IN_LIPID_METABOLISM_AND_TOXICITY	0.006
probucol	WP_PI3K_AKT_SIGNALING_PATHWAY	0.844
probucol	WP_SEROTONIN_TRANSPORTER_ACTIVITY	0.678
probucol	WP_SULINDAC_METABOLIC_PATHWAY	0.032
probucol	WP_TARGET_OF_RAPAMYCIN_SIGNALING	0.216
probucol	WP_WARBURG_EFFECT_MODULATED_BY_DEUBIQUITINATING_ENZYMES_AND_THEIR_SUBSTRATES	0.798
lovastatin	BIOCARTA_ACETAMINOPHEN_PATHWAY	0.159
lovastatin	BIOCARTA_EPHA4_PATHWAY	0.045
lovastatin	BIOCARTA_FXR_PATHWAY	0.027
lovastatin	BIOCARTA_NUCLEARRS_PATHWAY	0.09
lovastatin	BIOCARTA_STATHMIN_PATHWAY	0.297
lovastatin	KEGG_ABC_TRANSPORTERS	0.021
lovastatin	KEGG_AXON_GUIDANCE	0.381
lovastatin	KEGG_ECM_RECEPTOR_INTERACTION	0.066
lovastatin	KEGG_FOCAL_ADHESION	0.144
lovastatin	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.438
lovastatin	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.189
lovastatin	KEGG_MTOR_SIGNALING_PATHWAY	0.558
lovastatin	KEGG_O_GLYCAN_BIOSYNTHESIS	0.192
lovastatin	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.399
lovastatin	KEGG_REGULATION_OF_AUTOPHAGY	0.162
lovastatin	KEGG_RIBOSOME	1
lovastatin	KEGG_SULFUR_METABOLISM	0.117
lovastatin	KEGG_MEDICUS_ENV_FACTOR_PHIP_TO_DNA_ADDUCTS	0.129
lovastatin	KEGG_MEDICUS_PATHOGEN_SARS_COV_2_NSP1_TO_TRANSLATION_INITIATION	1
lovastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_E3_UBIQUITIN_LIGASE_MALIN	0.24
lovastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_MTORC1_PI3KC3_C1	0.21
lovastatin	KEGG_MEDICUS_REFERENCE_AUTOPHAGY_VESICLE_NUCLEATION_ELONGATION_MATURATION_PACER_RUBCN_PI3KC3_C2	0.255
lovastatin	KEGG_MEDICUS_REFERENCE_C9ORF72_MEDIATED_AUTOPHAGY_INITIATION	0.411
lovastatin	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.201
lovastatin	KEGG_MEDICUS_REFERENCE_GLYCOLYSIS	0.573
lovastatin	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	0.213
lovastatin	KEGG_MEDICUS_REFERENCE_N_GLYCAN_PRECURSOR_BIOSYNTHESIS_GLC_6P_TO_MAN_P_DOL	0.228
lovastatin	KEGG_MEDICUS_REFERENCE_TRANSLATION_INITIATION	1
lovastatin	KEGG_MEDICUS_REFERENCE_TSC1_2_MTORC1_SIGNALING_PATHWAY	0.165
lovastatin	KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_AUTOPHAGY_VESICLE_NUCLEATION	0.225
lovastatin	PID_ALPHA_SYNUCLEIN_PATHWAY	0.207
lovastatin	PID_ARF6_DOWNSTREAM_PATHWAY	0.489
lovastatin	PID_ARF6_TRAFFICKING_PATHWAY	0.042
lovastatin	PID_ARF_3PATHWAY	0.267
lovastatin	PID_EPHA_FWDPATHWAY	0.15
lovastatin	PID_EPHRINB_REV_PATHWAY	0.186
lovastatin	PID_INTEGRIN_CS_PATHWAY	0.003
lovastatin	PID_RHOA_PATHWAY	0.216
lovastatin	REACTOME_ACTIVATED_PKN1_STIMULATES_TRANSCRIPTION_OF_AR_ANDROGEN_RECEPTOR_REGULATED_GENES_KLK2_AND_KLK3	0.141
lovastatin	REACTOME_AMYLOID_FIBER_FORMATION	0.195
lovastatin	REACTOME_ASSEMBLY_OF_THE_HIV_VIRION	0.951
lovastatin	REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION	0.159
lovastatin	REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM	0.072
lovastatin	REACTOME_CHL1_INTERACTIONS	0.021
lovastatin	REACTOME_CHROMATIN_MODIFICATIONS_DURING_THE_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.156
lovastatin	REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES	0.165
lovastatin	REACTOME_CRISTAE_FORMATION	0.567
lovastatin	REACTOME_DNA_REPLICATION_PRE_INITIATION	0.318
lovastatin	REACTOME_ENDOGENOUS_STEROLS	0.03
lovastatin	REACTOME_EPHA_MEDIATED_GROWTH_CONE_COLLAPSE	0.228
lovastatin	REACTOME_EPHRIN_SIGNALING	0.246
lovastatin	REACTOME_EPH_EPHRIN_MEDIATED_REPULSION_OF_CELLS	0.207
lovastatin	REACTOME_EPH_EPHRIN_SIGNALING	0.294
lovastatin	REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION	0.054
lovastatin	REACTOME_EUKARYOTIC_TRANSLATION_ELONGATION	1
lovastatin	REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT	0.3
lovastatin	REACTOME_GLUCOSE_METABOLISM	1
lovastatin	REACTOME_HCMV_INFECTION	0.243
lovastatin	REACTOME_HCMV_LATE_EVENTS	0.231
lovastatin	REACTOME_HDMS_DEMETHYLATE_HISTONES	0.111
lovastatin	REACTOME_INTESTINAL_ABSORPTION	0.015
lovastatin	REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT	0.18
lovastatin	REACTOME_MEIOTIC_RECOMBINATION	0.213
lovastatin	REACTOME_MISCELLANEOUS_TRANSPORT_AND_BINDING_EVENTS	0.537
lovastatin	REACTOME_MITOPHAGY	0.96
lovastatin	REACTOME_NECTIN_NECL_TRANS_HETERODIMERIZATION	0.036
lovastatin	REACTOME_NERVOUS_SYSTEM_DEVELOPMENT	0.315
lovastatin	REACTOME_NEUROFASCIN_INTERACTIONS	0.402
lovastatin	REACTOME_NONHOMOLOGOUS_END_JOINING_NHEJ	0.204
lovastatin	REACTOME_NONSENSE_MEDIATED_DECAY_NMD	1
lovastatin	REACTOME_OTHER_SEMAPHORIN_INTERACTIONS	0.039
lovastatin	REACTOME_O_LINKED_GLYCOSYLATION	0.15
lovastatin	REACTOME_O_LINKED_GLYCOSYLATION_OF_MUCINS	0.186
lovastatin	REACTOME_PINK1_PRKN_MEDIATED_MITOPHAGY	1
lovastatin	REACTOME_PKMTS_METHYLATE_HISTONE_LYSINES	0.138
lovastatin	REACTOME_PRE_NOTCH_EXPRESSION_AND_PROCESSING	0.189
lovastatin	REACTOME_PROCESSING_OF_DNA_DOUBLE_STRAND_BREAK_ENDS	0.294
lovastatin	REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS	0.03
lovastatin	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS	1
lovastatin	REACTOME_REPLACEMENT_OF_PROTAMINES_BY_NUCLEOSOMES_IN_THE_MALE_PRONUCLEUS	0.141
lovastatin	REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY	1
lovastatin	REACTOME_RUNX1_AND_FOXP3_CONTROL_THE_DEVELOPMENT_OF_REGULATORY_T_LYMPHOCYTES_TREGS	0.045
lovastatin	REACTOME_SARS_COV_1_MODULATES_HOST_TRANSLATION_MACHINERY	1
lovastatin	REACTOME_SARS_COV_2_MODULATES_HOST_TRANSLATION_MACHINERY	1
lovastatin	REACTOME_SELENOAMINO_ACID_METABOLISM	1
lovastatin	REACTOME_SEMAPHORIN_INTERACTIONS	0.141
lovastatin	REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP	0.189
lovastatin	REACTOME_SIGNALING_BY_PDGF	0.303
lovastatin	REACTOME_SIRT1_NEGATIVELY_REGULATES_RRNA_EXPRESSION	0.144
lovastatin	REACTOME_SRP_DEPENDENT_COTRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE	1
lovastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS	0.069
lovastatin	REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_27_HYDROXYCHOLESTEROL	0.045
lovastatin	REACTOME_SYNTHESIS_OF_GDP_MANNOSE	0.339
lovastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_BY_SMALL_RNAS	0.24
lovastatin	REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS	0.18
lovastatin	REACTOME_TRYPTOPHAN_CATABOLISM	0.36
lovastatin	WP_7Q11_23_COPY_NUMBER_VARIATION_SYNDROME	0.015
lovastatin	WP_AEROBIC_GLYCOLYSIS	0.627
lovastatin	WP_AFLATOXIN_B1_METABOLISM	0.123
lovastatin	WP_ARYLAMINE_METABOLISM	0.114
lovastatin	WP_AUTOPHAGY	0.066
lovastatin	WP_CELL_MIGRATION_AND_INVASION_THROUGH_P75NTR	0.531
lovastatin	WP_CORI_CYCLE	0.666
lovastatin	WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS	1
lovastatin	WP_DISORDERS_OF_BILE_ACID_SYNTHESIS_AND_BILIARY_TRANSPORT	0.081
lovastatin	WP_ENTEROHEPATIC_CIRCULATION_OF_BILE_ACIDS	0.09
lovastatin	WP_ESTROGEN_METABOLISM_WP697	0.114
lovastatin	WP_ESTROGEN_RECEPTOR_PATHWAY	0.129
lovastatin	WP_FARNESOID_X_RECEPTOR_PATHWAY	0.078
lovastatin	WP_FATTY_ACID_OMEGA_OXIDATION	0.153
lovastatin	WP_FOCAL_ADHESION	0.132
lovastatin	WP_GLUCOSE_METABOLISM_IN_TRIPLE_NEGATIVE_BREAST_CANCER_CELLS	0.48
lovastatin	WP_GLYCOLYSIS_AND_GLUCONEOGENESIS	0.447
lovastatin	WP_GLYCOLYSIS_IN_SENESCENCE	0.249
lovastatin	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.213
lovastatin	WP_HISTONE_MODIFICATIONS	0.132
