drug	canonical_pathway	perm_pvalue_adj
cabazitaxel	REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.578
cabazitaxel	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	0.504
cabazitaxel	REACTOME_NFE2L2_REGULATES_PENTOSE_PHOSPHATE_PATHWAY_GENES	0.754
cabazitaxel	REACTOME_ORGANIC_ANION_TRANSPORT	0.877
cabazitaxel	REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1	0.675
cabazitaxel	REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS	0.528
cabazitaxel	REACTOME_PROGRAMMED_CELL_DEATH	0.067
cabazitaxel	REACTOME_PTK6_REGULATES_CELL_CYCLE	0.433
cabazitaxel	REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	0.417
cabazitaxel	REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	0.568
cabazitaxel	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	0.667
cabazitaxel	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	0.688
cabazitaxel	REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	0.516
cabazitaxel	REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION	0.638
cabazitaxel	REACTOME_RUNX3_REGULATES_P14_ARF	0.64
cabazitaxel	REACTOME_RUNX3_REGULATES_WNT_SIGNALING	0.625
cabazitaxel	REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS	0.288
cabazitaxel	REACTOME_SENSORY_PERCEPTION	0.48
cabazitaxel	REACTOME_SENSORY_PROCESSING_OF_SOUND	0.321
cabazitaxel	REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA	0.329
cabazitaxel	REACTOME_SEROTONIN_RECEPTORS	0.518
cabazitaxel	REACTOME_SIGNALING_BY_NODAL	0.546
cabazitaxel	REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.626
cabazitaxel	REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS	0.682
cabazitaxel	REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA	0.629
cabazitaxel	REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY	0.072
cabazitaxel	WP_22Q11_2_COPY_NUMBER_VARIATION_SYNDROME	0.674
cabazitaxel	WP_ACUTE_VIRAL_MYOCARDITIS	0.521
cabazitaxel	WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	0.573
cabazitaxel	WP_APOPTOSIS	0.604
cabazitaxel	WP_CELL_CYCLE	0.417
cabazitaxel	WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	0.236
cabazitaxel	WP_FAS_LIGAND_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS	0.523
cabazitaxel	WP_G1_TO_S_CELL_CYCLE_CONTROL	0.42
cabazitaxel	WP_GLIOBLASTOMA_SIGNALING_PATHWAYS	0.626
cabazitaxel	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.465
cabazitaxel	WP_GROWTH_FACTORS_AND_HORMONES_IN_BETA_CELL_PROLIFERATION	0.575
cabazitaxel	WP_INTEGRATED_CANCER_PATHWAY	0.554
cabazitaxel	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.535
cabazitaxel	WP_INVOLVEMENT_OF_SECRETASE_IN_NEURODEGENERATIVE_DISEASES	0.076
cabazitaxel	WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PUBERTY_STAGE_2_OF_4	0.543
cabazitaxel	WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	0.632
cabazitaxel	WP_METASTATIC_BRAIN_TUMOR	0.414
cabazitaxel	WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE	0.558
cabazitaxel	WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS	0.651
cabazitaxel	WP_MRNA_PROCESSING	0.569
cabazitaxel	WP_PEROXIREDOXIN_2_INDUCED_OVARIAN_FAILURE	0.549
cabazitaxel	WP_PROTEOGLYCAN_BIOSYNTHESIS	0.475
cabazitaxel	WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASE_ANAPHASE_TRANSITION	0.095
cabazitaxel	WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX_2_AND_EGFR	0.428
cabazitaxel	WP_SMALL_CELL_LUNG_CANCER	0.68
cabazitaxel	WP_SMC1_SMC3_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME	0.425
cabazitaxel	WP_TGF_SMAD_SIGNALING_PATHWAY	0.626
cabazitaxel	WP_TRANSCRIPTION_FACTORS_REGULATE_MIRNAS_RELATED_TO_CARDIAC_HYPERTROPHY	0.508
cabazitaxel	WP_TROP2_REGULATORY_SIGNALING	0.591
cabazitaxel	WP_VITAMIN_D_RECEPTOR_PATHWAY	0.719
olaparib	SA_CASPASE_CASCADE	0
olaparib	SA_G1_AND_S_PHASES	0.288
olaparib	SA_REG_CASCADE_OF_CYCLIN_EXPR	0.548
olaparib	BIOCARTA_ARF_PATHWAY	0.876
olaparib	BIOCARTA_BCELLSURVIVAL_PATHWAY	0.024
olaparib	BIOCARTA_CASPASE_PATHWAY	0.004
olaparib	BIOCARTA_CELLCYCLE_PATHWAY	0.608
olaparib	BIOCARTA_CTCF_PATHWAY	0.78
olaparib	BIOCARTA_D4GDI_PATHWAY	0.004
olaparib	BIOCARTA_DEATH_PATHWAY	0.028
olaparib	BIOCARTA_DNAFRAGMENT_PATHWAY	0.004
olaparib	BIOCARTA_FAS_PATHWAY	0.016
olaparib	BIOCARTA_G1_PATHWAY	0.344
olaparib	BIOCARTA_HIVNEF_PATHWAY	0.028
olaparib	BIOCARTA_RACCYCD_PATHWAY	0.82
olaparib	BIOCARTA_SET_PATHWAY	0.024
olaparib	BIOCARTA_TNFR1_PATHWAY	0.012
olaparib	KEGG_CELL_CYCLE	0.46
olaparib	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	0.412
olaparib	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	0.556
olaparib	KEGG_PATHWAYS_IN_CANCER	0.928
olaparib	KEGG_PROSTATE_CANCER	0.844
olaparib	KEGG_RNA_DEGRADATION	1
olaparib	KEGG_SMALL_CELL_LUNG_CANCER	0.432
olaparib	KEGG_SULFUR_METABOLISM	0.012
olaparib	KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350	1
olaparib	KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S	0.364
olaparib	KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_LXRA_MEDIATED_TRANSCRIPTION	0.344
olaparib	KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	0.432
olaparib	KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_PATHOGEN_KSHV_VCYCLIN_TO_CELL_CYCLE_G1_S	0.28
olaparib	KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.384
olaparib	KEGG_MEDICUS_REFERENCE_AREG_EGFR_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_REFERENCE_CD80_CD86_CD28_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	0.692
olaparib	KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_ANAPHASE	0.444
olaparib	KEGG_MEDICUS_REFERENCE_COHESIN_LOADING	0.348
olaparib	KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC	0.288
olaparib	KEGG_MEDICUS_REFERENCE_DNA_DEGRADATION_BY_EXTRACELLULAR_ENDOLYSOSOMAL_DNASE	0.176
olaparib	KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE	0.688
olaparib	KEGG_MEDICUS_REFERENCE_EREG_EGFR_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION	0.268
olaparib	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	1
olaparib	KEGG_MEDICUS_REFERENCE_HEPARAN_SULFATE_BIOSYNTHESIS	1
olaparib	KEGG_MEDICUS_REFERENCE_HGF_MET_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_REFERENCE_IGF2_IGF1R_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_REFERENCE_IGF_IGF1R_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_REFERENCE_KITLG_KIT_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_REFERENCE_MDM2_P21_CELL_CYCLE_G1_S_N00066	0.264
olaparib	KEGG_MEDICUS_REFERENCE_NRG_ERBB4_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_REFERENCE_P16_CELL_CYCLE_G1_S	0.376
olaparib	KEGG_MEDICUS_REFERENCE_P300_P21_CELL_CYCLE_G1_S	0.24
olaparib	KEGG_MEDICUS_REFERENCE_P4_PR_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_REFERENCE_PDGF_PDGFR_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_REFERENCE_PP2A_AKT_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_REFERENCE_RECRUITMENT_AND_FORMATION_OF_THE_MCC	0.268
olaparib	KEGG_MEDICUS_REFERENCE_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_REFERENCE_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	0.312
olaparib	KEGG_MEDICUS_REFERENCE_TGFA_EGFR_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_VARIANT_AMPLIFIED_CCND1_TO_CELL_CYCLE_G1_S	0.328
olaparib	KEGG_MEDICUS_VARIANT_AMPLIFIED_CDK4_TO_CELL_CYCLE_G1_S	0.36
olaparib	KEGG_MEDICUS_VARIANT_AMPLIFIED_EGFR_TO_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_VARIANT_AMPLIFIED_FGFR_TO_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_VARIANT_AMPLIFIED_MDM2_TO_P21_CELL_CYCLE_G1_S	0.26
olaparib	KEGG_MEDICUS_VARIANT_AMPLIFIED_MET_TO_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_CELL_CYCLE_G1_S	0.368
olaparib	KEGG_MEDICUS_VARIANT_AMPLIFIED_MYC_TO_P15_CELL_CYCLE_G1_S	0.368
olaparib	KEGG_MEDICUS_VARIANT_AMPLIFIED_PDGFR_TO_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_VARIANT_AREG_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_VARIANT_BCR_ABL_FUSION_KINASE_TO_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_VARIANT_CDH1_REDUCED_EXPRESSION_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.512
olaparib	KEGG_MEDICUS_VARIANT_DAB1_OVEREXPRESSION_TO_RELN_VLDLR_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_VARIANT_EGFR_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_VARIANT_EML4_ALK_FUSION_KINASE_TO_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_VARIANT_EREG_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KIT_TO_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KRAS_NRAS_TO_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_MET_TO_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_PI3K_TO_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_RET_TO_PI3K_SIGNALING_PATHWAY	1
olaparib	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_APC_TO_WNT_SIGNALING_PATHWAY	0.264
olaparib	KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_AXIN_TO_WNT_SIGNALING_PATHWAY	0.348
olaparib	KEGG_MEDICUS_VARIANT_TGFA_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	1
olaparib	PID_AR_PATHWAY	0.064
olaparib	PID_CASPASE_PATHWAY	0.016
olaparib	PID_HDAC_CLASSI_PATHWAY	0.28
olaparib	PID_HIV_NEF_PATHWAY	0.052
olaparib	PID_HNF3A_PATHWAY	0.496
olaparib	PID_SMAD2_3PATHWAY	0.276
olaparib	PID_SYNDECAN_3_PATHWAY	1
olaparib	REACTOME_ABERRANT_REGULATION_OF_MITOTIC_G1_S_TRANSITION_IN_CANCER_DUE_TO_RB1_DEFECTS	0.46
olaparib	REACTOME_ACTIVATION_OF_BAD_AND_TRANSLOCATION_TO_MITOCHONDRIA	0.98
olaparib	REACTOME_ACYL_CHAIN_REMODELING_OF_DAG_AND_TAG	0.084
olaparib	REACTOME_ACYL_CHAIN_REMODELLING_OF_PI	0.136
olaparib	REACTOME_AKT_PHOSPHORYLATES_TARGETS_IN_THE_CYTOSOL	0.084
olaparib	REACTOME_APOPTOSIS	0.176
olaparib	REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION	0.036
olaparib	REACTOME_APOPTOTIC_EXECUTION_PHASE	0.068
olaparib	REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS	1
olaparib	REACTOME_BINDING_OF_TCF_LEF_CTNNB1_TO_TARGET_GENE_PROMOTERS	0.272
olaparib	REACTOME_CASPASE_MEDIATED_CLEAVAGE_OF_CYTOSKELETAL_PROTEINS	0
olaparib	REACTOME_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
olaparib	REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM	0.944
olaparib	REACTOME_CLASS_I_PEROXISOMAL_MEMBRANE_PROTEIN_IMPORT	0.38
olaparib	REACTOME_COHESIN_LOADING_ONTO_CHROMATIN	0.348
olaparib	REACTOME_CS_DS_DEGRADATION	0.592
olaparib	REACTOME_CTLA4_INHIBITORY_SIGNALING	1
olaparib	REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1	0.684
olaparib	REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY	0.38
olaparib	REACTOME_DEFECTIVE_B4GALT7_CAUSES_EDS_PROGEROID_TYPE	1
olaparib	REACTOME_DEFECTIVE_CHST14_CAUSES_EDS_MUSCULOCONTRACTURAL_TYPE	1
olaparib	REACTOME_DEFECTIVE_CHST3_CAUSES_SEDCJD	1
olaparib	REACTOME_DEFECTIVE_CHSY1_CAUSES_TPBS	1
olaparib	REACTOME_DEFECTIVE_EXT2_CAUSES_EXOSTOSES_2	1
olaparib	REACTOME_DEFECTIVE_F9_ACTIVATION	1
olaparib	REACTOME_DEFECTIVE_FACTOR_IX_CAUSES_HEMOPHILIA_B	1
olaparib	REACTOME_DERMATAN_SULFATE_BIOSYNTHESIS	1
olaparib	REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM	1
olaparib	REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE	0.568
olaparib	REACTOME_DRUG_MEDIATED_INHIBITION_OF_CDK4_CDK6_ACTIVITY	0.808
olaparib	REACTOME_ESTABLISHMENT_OF_SISTER_CHROMATID_COHESION	0.344
olaparib	REACTOME_ESTROGEN_DEPENDENT_NUCLEAR_EVENTS_DOWNSTREAM_OF_ESR_MEMBRANE_SIGNALING	1
olaparib	REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_CELL_CYCLE_GENES	0.376
olaparib	REACTOME_GLYCOSAMINOGLYCAN_METABOLISM	0.696
olaparib	REACTOME_GP1B_IX_V_ACTIVATION_SIGNALLING	1
olaparib	REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM	0.536
olaparib	REACTOME_HS_GAG_BIOSYNTHESIS	1
olaparib	REACTOME_HS_GAG_DEGRADATION	0.456
olaparib	REACTOME_LINOLEIC_ACID_LA_METABOLISM	0.216
olaparib	REACTOME_LIPID_PARTICLE_ORGANIZATION	0.432
olaparib	REACTOME_METABOLISM_OF_CARBOHYDRATES	0.84
olaparib	REACTOME_MITOTIC_G1_PHASE_AND_G1_S_TRANSITION	0.476
olaparib	REACTOME_MITOTIC_TELOPHASE_CYTOKINESIS	0.376
olaparib	REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE	0.824
olaparib	REACTOME_NEGATIVE_REGULATORS_OF_DDX58_IFIH1_SIGNALING	0.244
olaparib	REACTOME_NFE2L2_REGULATES_PENTOSE_PHOSPHATE_PATHWAY_GENES	0.436
olaparib	REACTOME_ORGANIC_ANION_TRANSPORT	0.052
olaparib	REACTOME_P75NTR_NEGATIVELY_REGULATES_CELL_CYCLE_VIA_SC1	0.32
olaparib	REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS	1
olaparib	REACTOME_PROGRAMMED_CELL_DEATH	0.208
olaparib	REACTOME_PTK6_REGULATES_CELL_CYCLE	0.712
olaparib	REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN	1
olaparib	REACTOME_REGULATION_OF_SIGNALING_BY_NODAL	1
olaparib	REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION	0.404
olaparib	REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION	0.452
olaparib	REACTOME_RUNX2_REGULATES_GENES_INVOLVED_IN_CELL_MIGRATION	1
olaparib	REACTOME_RUNX3_REGULATES_CDKN1A_TRANSCRIPTION	0.2
olaparib	REACTOME_RUNX3_REGULATES_P14_ARF	0.68
olaparib	REACTOME_RUNX3_REGULATES_WNT_SIGNALING	0.464
olaparib	REACTOME_SARS_COV_2_TARGETS_HOST_INTRACELLULAR_SIGNALLING_AND_REGULATORY_PATHWAYS	1
olaparib	REACTOME_SENSORY_PERCEPTION	0.04
olaparib	REACTOME_SENSORY_PROCESSING_OF_SOUND	1
olaparib	REACTOME_SENSORY_PROCESSING_OF_SOUND_BY_OUTER_HAIR_CELLS_OF_THE_COCHLEA	1
olaparib	REACTOME_SEROTONIN_RECEPTORS	0.324
olaparib	REACTOME_SIGNALING_BY_NODAL	0.396
olaparib	REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION	0.384
olaparib	REACTOME_TFAP2_AP_2_FAMILY_REGULATES_TRANSCRIPTION_OF_CELL_CYCLE_FACTORS	0.108
olaparib	REACTOME_TRISTETRAPROLIN_TTP_ZFP36_BINDS_AND_DESTABILIZES_MRNA	1
olaparib	REACTOME_ZINC_EFFLUX_AND_COMPARTMENTALIZATION_BY_THE_SLC30_FAMILY	0.372
olaparib	WP_22Q11_2_COPY_NUMBER_VARIATION_SYNDROME	1
olaparib	WP_ACUTE_VIRAL_MYOCARDITIS	0.044
olaparib	WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS	1
olaparib	WP_APOPTOSIS	0.068
olaparib	WP_CELL_CYCLE	0.464
olaparib	WP_COHESIN_COMPLEX_CORNELIA_DE_LANGE_SYNDROME	0.596
olaparib	WP_FAS_LIGAND_PATHWAY_AND_STRESS_INDUCTION_OF_HEAT_SHOCK_PROTEINS	0.016
olaparib	WP_G1_TO_S_CELL_CYCLE_CONTROL	0.344
olaparib	WP_GLIOBLASTOMA_SIGNALING_PATHWAYS	0.852
olaparib	WP_GLYCOSAMINOGLYCAN_SYNTHESIS_IN_FIBROBLASTS	0.596
olaparib	WP_GROWTH_FACTORS_AND_HORMONES_IN_BETA_CELL_PROLIFERATION	0.976
olaparib	WP_INTEGRATED_CANCER_PATHWAY	0.088
olaparib	WP_INTERACTOME_OF_POLYCOMB_REPRESSIVE_COMPLEX_2_PRC2	0.676
olaparib	WP_INVOLVEMENT_OF_SECRETASE_IN_NEURODEGENERATIVE_DISEASES	0.652
olaparib	WP_MAMMARY_GLAND_DEVELOPMENT_PATHWAY_PUBERTY_STAGE_2_OF_4	0.772
olaparib	WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER	0.532
olaparib	WP_METASTATIC_BRAIN_TUMOR	0.72
olaparib	WP_MIRNAS_INVOLVED_IN_DNA_DAMAGE_RESPONSE	0.196
olaparib	WP_MIRNA_REGULATION_OF_PROSTATE_CANCER_SIGNALING_PATHWAYS	0.492
olaparib	WP_MRNA_PROCESSING	1
olaparib	WP_PEROXIREDOXIN_2_INDUCED_OVARIAN_FAILURE	0.008
olaparib	WP_PROTEOGLYCAN_BIOSYNTHESIS	0.964
olaparib	WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASE_ANAPHASE_TRANSITION	0.284
olaparib	WP_RELATIONSHIP_BETWEEN_INFLAMMATION_COX_2_AND_EGFR	0.748
olaparib	WP_SMALL_CELL_LUNG_CANCER	0.228
olaparib	WP_SMC1_SMC3_ROLE_IN_DNA_DAMAGE_CORNELIA_DE_LANGE_SYNDROME	0.128
olaparib	WP_TGF_SMAD_SIGNALING_PATHWAY	0.444
olaparib	WP_TRANSCRIPTION_FACTORS_REGULATE_MIRNAS_RELATED_TO_CARDIAC_HYPERTROPHY	0.896
olaparib	WP_TROP2_REGULATORY_SIGNALING	1
olaparib	WP_VITAMIN_D_RECEPTOR_PATHWAY	0.092
rucaparib	SA_CASPASE_CASCADE	0
rucaparib	SA_G1_AND_S_PHASES	0.216
rucaparib	SA_REG_CASCADE_OF_CYCLIN_EXPR	0.411
rucaparib	BIOCARTA_ARF_PATHWAY	0.657
rucaparib	BIOCARTA_BCELLSURVIVAL_PATHWAY	0.018
rucaparib	BIOCARTA_CASPASE_PATHWAY	0.003
rucaparib	BIOCARTA_CELLCYCLE_PATHWAY	0.456
rucaparib	BIOCARTA_CTCF_PATHWAY	0.585
rucaparib	BIOCARTA_D4GDI_PATHWAY	0.003
rucaparib	BIOCARTA_DEATH_PATHWAY	0.021
rucaparib	BIOCARTA_DNAFRAGMENT_PATHWAY	0.003
rucaparib	BIOCARTA_FAS_PATHWAY	0.012
rucaparib	BIOCARTA_G1_PATHWAY	0.258
rucaparib	BIOCARTA_HIVNEF_PATHWAY	0.021
rucaparib	BIOCARTA_RACCYCD_PATHWAY	0.615
rucaparib	BIOCARTA_SET_PATHWAY	0.018
rucaparib	BIOCARTA_TNFR1_PATHWAY	0.009
rucaparib	KEGG_CELL_CYCLE	0.345
rucaparib	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE	1
rucaparib	KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE	1
rucaparib	KEGG_PATHWAYS_IN_CANCER	0.696
rucaparib	KEGG_PROSTATE_CANCER	0.633
rucaparib	KEGG_RNA_DEGRADATION	0.834
rucaparib	KEGG_SMALL_CELL_LUNG_CANCER	0.324
rucaparib	KEGG_SULFUR_METABOLISM	1
rucaparib	KEGG_MEDICUS_ENV_FACTOR_NNK_NNN_TO_PI3K_SIGNALING_PATHWAY_N01350	0.813
rucaparib	KEGG_MEDICUS_PATHOGEN_EBV_EBNA3C_TO_CELL_CYCLE_G1_S	0.273
rucaparib	KEGG_MEDICUS_PATHOGEN_HCV_CORE_TO_RXRA_LXRA_MEDIATED_TRANSCRIPTION	0.258
rucaparib	KEGG_MEDICUS_PATHOGEN_HTLV_1_TAX_TO_SPINDLE_ASSEMBLY_CHECKPOINT_SIGNALING	0.324
rucaparib	KEGG_MEDICUS_PATHOGEN_KSHV_LANA_TO_WNT_SIGNALING_PATHWAY	0.777
rucaparib	KEGG_MEDICUS_PATHOGEN_KSHV_VCYCLIN_TO_CELL_CYCLE_G1_S	0.21
rucaparib	KEGG_MEDICUS_PATHOGEN_SALMONELLA_AVRA_TO_BETA_CATENIN_SIGNALING_PATHWAY	0.288
rucaparib	KEGG_MEDICUS_REFERENCE_AREG_EGFR_PI3K_SIGNALING_PATHWAY	1
rucaparib	KEGG_MEDICUS_REFERENCE_CD80_CD86_CD28_PI3K_SIGNALING_PATHWAY	0.921
rucaparib	KEGG_MEDICUS_REFERENCE_CD80_CD86_CTLA4_PP2A_SIGNALING_PATHWAY	1
rucaparib	KEGG_MEDICUS_REFERENCE_CHONDROITIN_SULFATE_BIOSYNTHESIS	1
rucaparib	KEGG_MEDICUS_REFERENCE_COHESIN_DISSOCIATION_IN_ANAPHASE	0.333
rucaparib	KEGG_MEDICUS_REFERENCE_COHESIN_LOADING	0.261
rucaparib	KEGG_MEDICUS_REFERENCE_DISASSEMBLY_OF_MCC	0.216
rucaparib	KEGG_MEDICUS_REFERENCE_DNA_DEGRADATION_BY_EXTRACELLULAR_ENDOLYSOSOMAL_DNASE	0.132
rucaparib	KEGG_MEDICUS_REFERENCE_DYNEIN_RECRUITMENT_TO_THE_KINETOCHORE	0.516
rucaparib	KEGG_MEDICUS_REFERENCE_EREG_EGFR_PI3K_SIGNALING_PATHWAY	1
rucaparib	KEGG_MEDICUS_REFERENCE_ESTABLISHMENT_OF_COHESION	0.201
rucaparib	KEGG_MEDICUS_REFERENCE_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_LINKAGE_TETRASACCHARIDE	1
rucaparib	KEGG_MEDICUS_REFERENCE_HEPARAN_SULFATE_BIOSYNTHESIS	1
rucaparib	KEGG_MEDICUS_REFERENCE_HGF_MET_PI3K_SIGNALING_PATHWAY	1
rucaparib	KEGG_MEDICUS_REFERENCE_IGF2_IGF1R_PI3K_SIGNALING_PATHWAY	1
rucaparib	KEGG_MEDICUS_REFERENCE_IGF_IGF1R_PI3K_SIGNALING_PATHWAY	1
